"ID","SourceFiscalYear","AccountDSI","TreasuryAgencyCode","MainAccountCode","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","ProgramElement","ProgramElementTitle","IncludeInTOA","Classified","FiscalYear","OriginType","PBtotal","PBtype","EnactedTotal","EnactedType","SpecialType","ActualTotal"
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","04","Advanced Component Development And Prototypes",113,"0605170D8Z","Support to Networks and Information Integration","Y","U",2017,"Total",0,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","04","Advanced Component Development And Prototypes",114,"0303191D8Z","Joint Electromagnetic Technology (JET) Program","Y","U",2017,"Total",2636,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","MDA","04","Advanced Component Development And Prototypes",115,"0305103C","Cyber Security Initiative","Y","U",2017,"Total",969,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","05","System Development And Demonstration",116,"0604161D8Z","Nuclear and Conventional Physical Security Equipment RDT&E SDD","Y","U",2017,"Total",10324,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","05","System Development And Demonstration",117,"0604165D8Z","Prompt Global Strike Capability Development","Y","U",2017,"Total",181303,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","CBDP","05","System Development And Demonstration",118,"0604384BP","Chemical and Biological Defense Program - EMD","Y","U",2017,"Total",266231,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DISA","05","System Development And Demonstration",119,"0604764K","Advanced IT Services Joint Program Office (AITS-JPO)","Y","U",2017,"Total",0,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","05","System Development And Demonstration",120,"0604771D8Z","Joint Tactical Information Distribution System (JTIDS)","Y","U",2017,"Total",16288,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DTRA","05","System Development And Demonstration",121,"0605000BR","Weapons of Mass Destruction Defeat Capabilities","Y","U",2017,"Total",4568,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DCMA","05","System Development And Demonstration",122,"0605013BL","Information Technology Development","Y","U",2017,"Total",11505,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DHRA","05","System Development And Demonstration",123,"0605021SE","Homeland Personnel Security Initiative","Y","U",2017,"Total",1658,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","05","System Development And Demonstration",124,"0605022D8Z","Defense Exportability Program","Y","U",2017,"Total",2920,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","05","System Development And Demonstration",125,"0605027D8Z","OUSD(C) IT Development Initiatives","Y","U",2017,"Total",0,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DLA","05","System Development And Demonstration",126,"0605070S","DOD Enterprise Systems Development and Demonstration","Y","U",2017,"Total",12631,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","05","System Development And Demonstration",127,"0605075D8Z","DCMO Policy and Integration","Y","U",2017,"Total",0,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DLA","05","System Development And Demonstration",128,"0605080S","Defense Agency Intiatives (DAI) - Financial System","Y","U",2017,"Total",26657,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DLA","05","System Development And Demonstration",129,"0605090S","Defense Retired and Annuitant Pay System (DRAS)","Y","U",2017,"Total",4949,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","05","System Development And Demonstration",130,"0605140D8Z","Trusted Foundry","Y","U",2017,"Total",69000,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","05","System Development And Demonstration",131,"0605210D8Z","Defense-Wide Electronic Procurement Capabilities","Y","U",2017,"Total",9881,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DISA","05","System Development And Demonstration",132,"0303141K","Global Combat Support System","Y","U",2017,"Total",7600,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","05","System Development And Demonstration",133,"0305304D8Z","DoD Enterprise Energy Information Management (EEIM)","Y","U",2017,"Total",2703,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","06","Management Support",134,"0604774D8Z","Defense Readiness Reporting System (DRRS)","Y","U",2017,"Total",4678,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","06","Management Support",135,"0604875D8Z","Joint Systems Architecture Development","Y","U",2017,"Total",4499,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","06","Management Support",136,"0604940D8Z","Central Test and Evaluation Investment Development (CTEIP)","Y","U",2017,"Total",219199,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","06","Management Support",137,"0604942D8Z","Assessments and Evaluations","Y","U",2017,"Total",28706,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DARPA","06","Management Support",138,"0605001E","Mission Support","Y","U",2017,"Total",69244,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","06","Management Support",139,"0605100D8Z","Joint Mission Environment Test Capability (JMETC)","Y","U",2017,"Total",87080,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","06","Management Support",140,"0605104D8Z","Technical Studies, Support and Analysis","Y","U",2017,"Total",23069,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","06","Management Support",141,"0605117D8Z","Foreign Materiel Acquisition and Exploitation","Y","U",2017,"Total",0,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","TJS","06","Management Support",142,"0605126J","Joint Integrated Air and Missile Defense Organization (JIAMDO)","Y","U",2017,"Total",32759,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","06","Management Support",143,"0605128D8Z","Classified Program USD(P)","Y","U",2017,"Total",0,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","06","Management Support",144,"0605142D8Z","Systems Engineering","Y","U",2017,"Total",32429,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","06","Management Support",145,"0605151D8Z","Studies and Analysis Support - OSD","Y","U",2017,"Total",3797,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","06","Management Support",146,"0605161D8Z","Nuclear Matters-Physical Security","Y","U",2017,"Total",5302,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","06","Management Support",147,"0605170D8Z","Support to Networks and Information Integration","Y","U",2017,"Total",7246,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","06","Management Support",148,"0605200D8Z","General Support to USD (Intelligence)","Y","U",2017,"Total",1874,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","CBDP","06","Management Support",149,"0605384BP","Chemical and Biological Defense Program","Y","U",2017,"Total",85754,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","CBDP","06","Management Support",150,"0605502BP","Small Business Innovative Research - Chemical Biological Def","Y","U",2017,"Total",0,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DTRA","06","Management Support",151,"0605502BR","Small Business Innovation Research","Y","U",2017,"Total",0,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","MDA","06","Management Support",152,"0605502C","Small Business Innovation Research - MDA","Y","U",2017,"Total",0,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","06","Management Support",153,"0605502D8Z","Small Business Innovative Research","Y","U",2017,"Total",0,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DARPA","06","Management Support",154,"0605502E","Small Business Innovative Research","Y","U",2017,"Total",0,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DTIC","06","Management Support",155,"0605502KA","Small Business Innovative Research","Y","U",2017,"Total",0,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DLA","06","Management Support",156,"0605502S","Small Business Innovative Research","Y","U",2017,"Total",0,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DSCA","06","Management Support",157,"0605502T","Small Business Innovative Research","Y","U",2017,"Total",0,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","06","Management Support",158,"0605790D8Z","Small Business Innovation Research (SBIR)/ Small Business Technology Transfer","Y","U",2017,"Total",2187,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","06","Management Support",159,"0605798D8Z","Defense Technology Analysis","Y","U",2017,"Total",22650,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DTIC","06","Management Support",160,"0605801KA","Defense Technical Information Center (DTIC)","Y","U",2017,"Total",43834,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DHRA","06","Management Support",161,"0605803SE","R&D in Support of DoD Enlistment, Testing and Evaluation","Y","U",2017,"Total",22240,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","06","Management Support",162,"0605804D8Z","Development Test and Evaluation","Y","U",2017,"Total",19541,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DARPA","06","Management Support",163,"0605898E","Management HQ - R&D","Y","U",2017,"Total",4759,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DTIC","06","Management Support",164,"0605998KA","Management HQ - Defense Technical Information Center (DTIC)","Y","U",2017,"Total",4400,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","06","Management Support",165,"0606100D8Z","Budget and Program Assessments","Y","U",2017,"Total",4014,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","06","Management Support",166,"0203345D8Z","Defense Operations Security Initiative (DOSI)","Y","U",2017,"Total",2072,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","TJS","06","Management Support",167,"0204571J","Joint Staff Analytical Support","Y","U",2017,"Total",7464,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","TJS","06","Management Support",170,"0303166J","Support to Information Operations (IO) Capabilities","Y","U",2017,"Total",857,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","06","Management Support",171,"0303260D8Z","Defense Military Deception Program Office (DMDPO)","Y","U",2017,"Total",916,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DISA","06","Management Support",172,"0305172K","Combined Advanced Applications","Y","U",2017,"Total",15336,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","06","Management Support",173,"0305193D8Z","Cyber Intelligence","Y","U",2017,"Total",18523,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","06","Management Support",175,"0804767D8Z","COCOM Exercise Engagement and Training Transformation (CE2T2) - MHA","Y","U",2017,"Total",34384,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","MDA","06","Management Support",176,"0901598C","Management HQ - MDA","Y","U",2017,"Total",31160,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","WHS","06","Management Support",177,"0901598D8W","Management Headquarters WHS","Y","U",2017,"Total",0,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","WHS","06","Management Support",178,"0903230D8W","WHS - Mission Operations Support - IT","Y","U",2017,"Total",0,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","WHS","06","Management Support",179,"0903235D8W","Joint Service Provider (JSP)","Y","U",2017,"Total",827,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","06","Management Support",180,"0909999D8Z","Financing for Cancelled Account Adjustments","Y","U",2017,"Total",0,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","","06","Management Support",,"9999999999","Classified Programs","Y","U",2017,"Total",56799,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DSS","07","Operational System Development",181,"0604130V","Enterprise Security System (ESS)","Y","U",2017,"Total",4241,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DSCA","07","Operational System Development",182,"0605127T","Regional International Outreach (RIO) and Partnership for Peace Information Mana","Y","U",2017,"Total",1424,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DSCA","07","Operational System Development",183,"0605147T","Overseas Humanitarian Assistance Shared Information System (OHASIS)","Y","U",2017,"Total",287,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","07","Operational System Development",184,"0607210D8Z","Industrial Base Analysis and Sustainment Support","Y","U",2017,"Total",16195,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","OSD","07","Operational System Development",185,"0607310D8Z","CWMD Systems: Operational Systems Development","Y","U",2017,"Total",4194,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DSCA","07","Operational System Development",186,"0607327T","Global Theater Security Cooperation Management Information Systems (G-TSCMIS)","Y","U",2017,"Total",7861,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","CBDP","07","Operational System Development",187,"0607384BP","Chemical and Biological Defense (Operational Systems Development)","Y","U",2017,"Total",33361,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","TJS","07","Operational System Development",188,"0607828J","Joint Integration and Interoperability","Y","U",2017,"Total",0,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","TJS","07","Operational System Development",189,"0208043J","Planning and Decision Aid System (PDAS)","Y","U",2017,"Total",3038,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DISA","07","Operational System Development",190,"0208045K","C4I Interoperability","Y","U",2017,"Total",57501,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DISA","07","Operational System Development",192,"0301144K","Joint/Allied Coalition Information Sharing","Y","U",2017,"Total",5935,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DISA","07","Operational System Development",196,"0302016K","National Military Command System-Wide Support","Y","U",2017,"Total",575,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DISA","07","Operational System Development",197,"0302019K","Defense Info Infrastructure Engineering and Integration","Y","U",2017,"Total",18041,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DISA","07","Operational System Development",198,"0303126K","Long-Haul Communications - DCS","Y","U",2017,"Total",13994,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","DISA","07","Operational System Development",199,"0303131K","Minimum Essential Emergency Communications Network (MEECN)","Y","U",2017,"Total",12206,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","NSA","07","Operational System Development",200,"0303135G","Public Key Infrastructure (PKI)","Y","U",2017,"Total",34314,,,,,
,2017,"0400D",,,"Research, Development, Test & Eval, DW","NSA","07","Operational System Development",201,"0303136G","Key Management Infrastructure (KMI)","Y","U",2017,"Total",36602,,,,,
