"Account","Budget.Activity","Budget.Activity.Title","BSA","BSA.Title","Line.Item","Line.Item.Title","Cost.Type","Cost.Type.Title","Classification","FiscalYear","PB","App","Actual","OCO.PB","Base.PB","OCO.App","Base.App","Quant.PB","Quant.App","Quant.Actual","Quant.OCO.PB","Quant.Base.PB","Quant.OCO.App","Quant.Base.App"
"2033A","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","3700GA0570","Improved Recovery Vehicle (M88A2 Hercules)","A","Weapon System Cost","U",2015,NA,NA,122451,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,NA
"2033A","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","3700GA0570","Improved Recovery Vehicle (M88A2 Hercules)","A","Weapon System Cost","U",2016,NA,47,NA,NA,NA,0,187129,NA,187129,NA,NA,NA,0,47
"2033A","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","3700GA0570","Improved Recovery Vehicle (M88A2 Hercules)","A","Weapon System Cost","U",2017,91963,NA,NA,0,91963,NA,NA,22,NA,NA,0,22,NA,NA
"2033A","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","4520GZ3250","Assault Bridge (Mod)","A","Weapon System Cost","U",2015,NA,NA,2968,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2033A","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","4520GZ3250","Assault Bridge (Mod)","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,2461,NA,2461,NA,NA,NA,0,0
"2033A","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","4520GZ3250","Assault Bridge (Mod)","A","Weapon System Cost","U",2017,9415,NA,NA,5950,3465,NA,NA,0,NA,NA,0,0,NA,NA
"2033A","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","4872G82925","Assault Breacher Vehicle","A","Weapon System Cost","U",2015,NA,NA,36088,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
"2033A","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","4872G82925","Assault Breacher Vehicle","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,2975,NA,2975,NA,NA,NA,0,0
"2033A","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","4872G82925","Assault Breacher Vehicle","A","Weapon System Cost","U",2017,2928,NA,NA,0,2928,NA,NA,0,NA,NA,0,0,NA,NA
"2033A","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","5129G80571","M88 FOV MODS","A","Weapon System Cost","U",2015,NA,NA,1975,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2033A","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","5129G80571","M88 FOV MODS","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,14878,NA,14878,NA,NA,NA,0,0
"2033A","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","5129G80571","M88 FOV MODS","A","Weapon System Cost","U",2017,8685,NA,NA,0,8685,NA,NA,0,NA,NA,0,0,NA,NA
"2033A","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","5225GZ3001","Joint Assault Bridge","A","Weapon System Cost","U",2015,NA,NA,39362,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
"2033A","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","5225GZ3001","Joint Assault Bridge","A","Weapon System Cost","U",2016,NA,3,NA,NA,NA,0,33455,NA,33455,NA,NA,NA,0,3
"2033A","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","5225GZ3001","Joint Assault Bridge","A","Weapon System Cost","U",2017,64752,NA,NA,0,64752,NA,NA,9,NA,NA,0,9,NA,NA
"2033A","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","6406GA0700","M1 Abrams Tank (MOD)","A","Weapon System Cost","U",2015,NA,NA,237023,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2033A","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","6406GA0700","M1 Abrams Tank (MOD)","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,40000,390939,NA,430939,NA,NA,NA,0,0
"2033A","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","6406GA0700","M1 Abrams Tank (MOD)","A","Weapon System Cost","U",2017,480166,NA,NA,0,480166,NA,NA,0,NA,NA,0,0,NA,NA
"2033A","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","6500GA0750","Abrams Upgrade Program","A","Weapon System Cost","U",2015,NA,NA,120000,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
"2033A","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","6500GA0750","Abrams Upgrade Program","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,0,0
"2033A","01","Tracked Combat Vehicles","20","Modification of Tracked Combat Vehicles","6500GA0750","Abrams Upgrade Program","A","Weapon System Cost","U",2017,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA
"2033A","01","Tracked Combat Vehicles","30","Support Equipment & Facilities","5960GA0050","Production Base Support (TCV-WTCV)","A","Weapon System Cost","U",2015,NA,NA,6478,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2033A","01","Tracked Combat Vehicles","30","Support Equipment & Facilities","5960GA0050","Production Base Support (TCV-WTCV)","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,6129,NA,6129,NA,NA,NA,0,0
"2033A","01","Tracked Combat Vehicles","30","Support Equipment & Facilities","5960GA0050","Production Base Support (TCV-WTCV)","A","Weapon System Cost","U",2017,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","1696G16101","Integrated Air Burst Weapon System Family","A","Weapon System Cost","U",2015,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","1696G16101","Integrated Air Burst Weapon System Family","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,0,0
"2033A","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","1696G16101","Integrated Air Burst Weapon System Family","A","Weapon System Cost","U",2017,9764,NA,NA,0,9764,NA,NA,0,NA,NA,0,0,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","6580G02200","Mortar Systems","A","Weapon System Cost","U",2015,NA,NA,6012,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","6580G02200","Mortar Systems","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,7030,4991,NA,12021,NA,NA,NA,0,0
"2033A","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","6580G02200","Mortar Systems","A","Weapon System Cost","U",2017,30742,NA,NA,22410,8332,NA,NA,0,NA,NA,0,0,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","8181G01501","XM320 Grenade Launcher Module (GLM)","A","Weapon System Cost","U",2015,NA,NA,27892,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","8181G01501","XM320 Grenade Launcher Module (GLM)","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,26294,NA,26294,NA,NA,NA,0,0
"2033A","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","8181G01501","XM320 Grenade Launcher Module (GLM)","A","Weapon System Cost","U",2017,3062,NA,NA,0,3062,NA,NA,0,NA,NA,0,0,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","8194G01507","Compact Semi-Automatic Sniper System","A","Weapon System Cost","U",2015,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","8194G01507","Compact Semi-Automatic Sniper System","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,0,0
"2033A","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","8194G01507","Compact Semi-Automatic Sniper System","A","Weapon System Cost","U",2017,992,NA,NA,0,992,NA,NA,0,NA,NA,0,0,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","8201G13501","Carbine","A","Weapon System Cost","U",2015,NA,NA,20616,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","8201G13501","Carbine","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,31260,NA,31260,NA,NA,NA,0,0
"2033A","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","8201G13501","Carbine","A","Weapon System Cost","U",2017,40493,NA,NA,0,40493,NA,NA,0,NA,NA,0,0,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","8310G04700","Common Remotely Operated Weapons Station","A","Weapon System Cost","U",2015,NA,NA,14149,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","8310G04700","Common Remotely Operated Weapons Station","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,19000,14750,NA,33750,NA,NA,NA,0,0
"2033A","02","Weapons and Other Combat Vehicles","10","Weapons & Other Combat Vehicles","8310G04700","Common Remotely Operated Weapons Station","A","Weapon System Cost","U",2017,25164,NA,NA,0,25164,NA,NA,0,NA,NA,0,0,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","3000GB3000","MK-19 Grenade Machine Gun Mods","A","Weapon System Cost","U",2015,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","3000GB3000","MK-19 Grenade Machine Gun Mods","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,0,0
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","3000GB3000","MK-19 Grenade Machine Gun Mods","A","Weapon System Cost","U",2017,4959,NA,NA,0,4959,NA,NA,0,NA,NA,0,0,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","3005GZ1700","M777 Mods","A","Weapon System Cost","U",2015,NA,NA,18166,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","3005GZ1700","M777 Mods","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,10070,NA,10070,NA,NA,NA,0,0
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","3005GZ1700","M777 Mods","A","Weapon System Cost","U",2017,11913,NA,NA,0,11913,NA,NA,0,NA,NA,0,0,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","3010GB3007","M4 Carbine Mods","A","Weapon System Cost","U",2015,NA,NA,7735,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","3010GB3007","M4 Carbine Mods","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,27566,NA,27566,NA,NA,NA,0,0
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","3010GB3007","M4 Carbine Mods","A","Weapon System Cost","U",2017,29752,NA,NA,0,29752,NA,NA,0,NA,NA,0,0,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","3015GB4000","M2 50 Cal Machine Gun Mods","A","Weapon System Cost","U",2015,NA,NA,25095,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","3015GB4000","M2 50 Cal Machine Gun Mods","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,44004,NA,44004,NA,NA,NA,0,0
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","3015GB4000","M2 50 Cal Machine Gun Mods","A","Weapon System Cost","U",2017,48582,NA,NA,0,48582,NA,NA,0,NA,NA,0,0,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","3020GZ1290","M249 Saw Machine Gun Mods","A","Weapon System Cost","U",2015,NA,NA,5546,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","3020GZ1290","M249 Saw Machine Gun Mods","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,1190,NA,1190,NA,NA,NA,0,0
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","3020GZ1290","M249 Saw Machine Gun Mods","A","Weapon System Cost","U",2017,1179,NA,NA,0,1179,NA,NA,0,NA,NA,0,0,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","3030GZ1300","M240 Medium Machine Gun Mods","A","Weapon System Cost","U",2015,NA,NA,2836,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","3030GZ1300","M240 Medium Machine Gun Mods","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,8424,NA,8424,NA,NA,NA,0,0
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","3030GZ1300","M240 Medium Machine Gun Mods","A","Weapon System Cost","U",2017,1784,NA,NA,0,1784,NA,NA,0,NA,NA,0,0,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","3181GZ1500","Sniper Rifles Modifications","A","Weapon System Cost","U",2015,NA,NA,3769,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","3181GZ1500","Sniper Rifles Modifications","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,980,NA,980,NA,NA,NA,0,0
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","3181GZ1500","Sniper Rifles Modifications","A","Weapon System Cost","U",2017,971,NA,NA,0,971,NA,NA,0,NA,NA,0,0,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","3640GC0401","M119 Modifications","A","Weapon System Cost","U",2015,NA,NA,72718,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","3640GC0401","M119 Modifications","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,20599,NA,20599,NA,NA,NA,0,0
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","3640GC0401","M119 Modifications","A","Weapon System Cost","U",2017,6045,NA,NA,0,6045,NA,NA,0,NA,NA,0,0,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","7054G02100","Mortar Modification","A","Weapon System Cost","U",2015,NA,NA,7903,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","7054G02100","Mortar Modification","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,6300,NA,6300,NA,NA,NA,0,0
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","7054G02100","Mortar Modification","A","Weapon System Cost","U",2017,12118,NA,NA,0,12118,NA,NA,0,NA,NA,0,0,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","9280GC0925","Modifications Less Than $5.0m (WOCV-WTCV)","A","Weapon System Cost","U",2015,NA,NA,2089,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","9280GC0925","Modifications Less Than $5.0m (WOCV-WTCV)","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,3737,NA,3737,NA,NA,NA,0,0
"2033A","02","Weapons and Other Combat Vehicles","20","Mod of Weapons and Other Combat Veh","9280GC0925","Modifications Less Than $5.0m (WOCV-WTCV)","A","Weapon System Cost","U",2017,3157,NA,NA,0,3157,NA,NA,0,NA,NA,0,0,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","1862GL3200","Items Less Than $5.0m (WOCV-WTCV)","A","Weapon System Cost","U",2015,NA,NA,1604,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","1862GL3200","Items Less Than $5.0m (WOCV-WTCV)","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,2848,NA,2848,NA,NA,NA,0,0
"2033A","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","1862GL3200","Items Less Than $5.0m (WOCV-WTCV)","A","Weapon System Cost","U",2017,2331,NA,NA,0,2331,NA,NA,0,NA,NA,0,0,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","3270GC0050","Production Base Support (WOCV-WTCV)","A","Weapon System Cost","U",2015,NA,NA,8911,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","3270GC0050","Production Base Support (WOCV-WTCV)","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,9027,NA,9027,NA,NA,NA,0,0
"2033A","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","3270GC0050","Production Base Support (WOCV-WTCV)","A","Weapon System Cost","U",2017,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","3400GC0075","Industrial Preparedness","A","Weapon System Cost","U",2015,NA,NA,414,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","3400GC0075","Industrial Preparedness","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,304,NA,304,NA,NA,NA,0,0
"2033A","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","3400GC0075","Industrial Preparedness","A","Weapon System Cost","U",2017,0,NA,NA,0,0,NA,NA,0,NA,NA,0,0,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","4010GC0076","Small Arms Equipment (Soldier Enh Prog)","A","Weapon System Cost","U",2015,NA,NA,1682,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2033A","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","4010GC0076","Small Arms Equipment (Soldier Enh Prog)","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,2392,NA,2392,NA,NA,NA,0,0
"2033A","02","Weapons and Other Combat Vehicles","30","Support Equipment & Facilities","4010GC0076","Small Arms Equipment (Soldier Enh Prog)","A","Weapon System Cost","U",2017,3155,NA,NA,0,3155,NA,NA,0,NA,NA,0,0,NA,NA
"2034A","01","Ammunition","30","Small/Medium Cal Ammunition","0132E00700","Ctg, 5.56mm, All Types","A","Weapon System Cost","U",2015,NA,NA,29943,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2034A","01","Ammunition","30","Small/Medium Cal Ammunition","0132E00700","Ctg, 5.56mm, All Types","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,43489,NA,43489,NA,NA,NA,0,0
"2034A","01","Ammunition","30","Small/Medium Cal Ammunition","0132E00700","Ctg, 5.56mm, All Types","A","Weapon System Cost","U",2017,40296,NA,NA,0,40296,NA,NA,0,NA,NA,0,0,NA,NA
"2034A","01","Ammunition","30","Small/Medium Cal Ammunition","0612E02000","CTG, 7.62mm, All Types","A","Weapon System Cost","U",2015,NA,NA,12418,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2034A","01","Ammunition","30","Small/Medium Cal Ammunition","0612E02000","CTG, 7.62mm, All Types","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,40715,NA,40715,NA,NA,NA,0,0
"2034A","01","Ammunition","30","Small/Medium Cal Ammunition","0612E02000","CTG, 7.62mm, All Types","A","Weapon System Cost","U",2017,48879,NA,NA,9642,39237,NA,NA,0,NA,NA,0,0,NA,NA
"2034A","01","Ammunition","30","Small/Medium Cal Ammunition","1450EA3000","CTG, Handgun, All Types","A","Weapon System Cost","U",2015,NA,NA,9655,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2034A","01","Ammunition","30","Small/Medium Cal Ammunition","1450EA3000","CTG, Handgun, All Types","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,6801,NA,6801,NA,NA,NA,0,0
"2034A","01","Ammunition","30","Small/Medium Cal Ammunition","1450EA3000","CTG, Handgun, All Types","A","Weapon System Cost","U",2017,5193,NA,NA,0,5193,NA,NA,0,NA,NA,0,0,NA,NA
"2034A","01","Ammunition","30","Small/Medium Cal Ammunition","1722E08000","CTG, .50 Cal, All Types","A","Weapon System Cost","U",2015,NA,NA,26124,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2034A","01","Ammunition","30","Small/Medium Cal Ammunition","1722E08000","CTG, .50 Cal, All Types","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,4000,24728,NA,28728,NA,NA,NA,0,0
"2034A","01","Ammunition","30","Small/Medium Cal Ammunition","1722E08000","CTG, .50 Cal, All Types","A","Weapon System Cost","U",2017,53300,NA,NA,6607,46693,NA,NA,0,NA,NA,0,0,NA,NA
"2034A","01","Ammunition","30","Small/Medium Cal Ammunition","2382E08900","CTG, 20mm, All Types","A","Weapon System Cost","U",2015,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2034A","01","Ammunition","30","Small/Medium Cal Ammunition","2382E08900","CTG, 20mm, All Types","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,0,NA,0,NA,NA,NA,0,0
"2034A","01","Ammunition","30","Small/Medium Cal Ammunition","2382E08900","CTG, 20mm, All Types","A","Weapon System Cost","U",2017,8077,NA,NA,1077,7000,NA,NA,0,NA,NA,0,0,NA,NA
"2034A","01","Ammunition","30","Small/Medium Cal Ammunition","2650E08200","CTG, 25mm, All Types","A","Weapon System Cost","U",2015,NA,NA,8181,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"2034A","01","Ammunition","30","Small/Medium Cal Ammunition","2650E08200","CTG, 25mm, All Types","A","Weapon System Cost","U",2016,NA,0,NA,NA,NA,0,8305,NA,8305,NA,NA,NA,0,0
"2034A","01","Ammunition","30","Small/Medium Cal Ammunition","2650E08200","CTG, 25mm, All Types","A","Weapon System Cost","U",2017,36287,NA,NA,28534,7753,NA,NA,0,NA,NA,0,0,NA,NA
"2034A","01","Ammunition","30","Small/Medium Cal Ammunition","2938ER8120","CTG, 30mm, All Types","A","Weapon System Cost","U",2015,NA,NA,87667,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
