"ID","SourceFiscalYear","AccountDSI","TreasuryAgencyCode","MainAccountCode","AccountTitle","Organization","BudgetActivity","BudgetActivityTitle","LineNumber","BSA","BSAtitle","LineItem","LineItemTitle","CostType","CostTypeTitle","AddOrNonAdd","Classified","Category","FiscalYear","OriginType","PBtotal","PBtype","EnactedTotal","EnactedType","SpecialType","ActualTotal","QuantPBtotal","QuantPBtype","QuantEnactedTotal","QuantEnactedType","QuantSpecialTotal","QuantActualTotal"
,2017,"2031A",,,,,"02","Modification of Aircraft",,"10","Modification of Aircraft","3403A02111","GRCS SEMA Mods (MIP)","A","Weapon System Cost",,"U",,2016,"OCO",,,,0,,,,,,0,,
,2017,"2031A",,,,,"02","Modification of Aircraft",,"10","Modification of Aircraft","3404A02110","ARL SEMA Mods (MIP)","A","Weapon System Cost",,"U",,2016,"OCO",,,,32000,,,,,,0,,
,2017,"2031A",,,,,"02","Modification of Aircraft",,"10","Modification of Aircraft","3405A02112","EMARSS SEMA Mods (MIP)","A","Weapon System Cost",,"U",,2016,"OCO",,,,0,,,,,,0,,
,2017,"2031A",,,,,"02","Modification of Aircraft",,"10","Modification of Aircraft","4194AA0270","Utility/Cargo Airplane Mods","A","Weapon System Cost",,"U",,2016,"OCO",,,,0,,,,,,0,,
,2017,"2031A",,,,,"02","Modification of Aircraft",,"10","Modification of Aircraft","6949AA0480","Utility Helicopter Mods","A","Weapon System Cost",,"U",,2016,"OCO",,,,0,,,,,,0,,
,2017,"2031A",,,,,"02","Modification of Aircraft",,"10","Modification of Aircraft","8658AA0712","Network and Mission Plan","A","Weapon System Cost",,"U",,2016,"OCO",,,,0,,,,,,0,,
,2017,"2031A",,,,,"02","Modification of Aircraft",,"10","Modification of Aircraft","8659AA0723","Comms, Nav Surveillance","A","Weapon System Cost",,"U",,2016,"OCO",,,,0,,,,,,0,,
,2017,"2031A",,,,,"02","Modification of Aircraft",,"10","Modification of Aircraft","8859AA0711","GATM Rollup","A","Weapon System Cost",,"U",,2016,"OCO",,,,0,,,,,,0,,
,2017,"2031A",,,,,"02","Modification of Aircraft",,"10","Modification of Aircraft","9555A00018","RQ-7 UAV MODS","A","Weapon System Cost",,"U",,2016,"OCO",,,,8250,,,,,,0,,
,2017,"2031A",,,,,"02","Modification of Aircraft",,"10","Modification of Aircraft","9556A01002","UAS MODS","A","Weapon System Cost",,"U",,2016,"OCO",,,,0,,,,,,0,,
,2017,"2031A",,,,,"04","Support Equipment and Facilities",,"10","Ground Support Avionics","3632AZ3504","Aircraft Survivability Equipment","A","Weapon System Cost",,"U",,2016,"OCO",,,,0,,,,,,0,,
,2017,"2031A",,,,,"04","Support Equipment and Facilities",,"10","Ground Support Avionics","5044AZ3507","Survivability CM","A","Weapon System Cost",,"U",,2016,"OCO",,,,0,,,,,,0,,
,2017,"2031A",,,,,"04","Support Equipment and Facilities",,"10","Ground Support Avionics","5397AZ3517","CMWS","A","Weapon System Cost",,"U",,2016,"OCO",,,,0,,,,,,0,,
,2017,"2031A",,,,,"04","Support Equipment and Facilities",,"10","Ground Support Avionics","5399AZ3537","CIRCM","A","Weapon System Cost",,"U",,2016,"OCO",,,,0,,,,,,0,,
,2017,"2031A",,,,,"04","Support Equipment and Facilities",,"30","Other Support","0832AZ3000","Avionics Support Equipment","A","Weapon System Cost",,"U",,2016,"OCO",,,,0,,,,,,0,,
,2017,"2031A",,,,,"04","Support Equipment and Facilities",,"30","Other Support","5212AZ3100","Common Ground Equipment","A","Weapon System Cost",,"U",,2016,"OCO",,,,0,,,,,,0,,
,2017,"2031A",,,,,"04","Support Equipment and Facilities",,"30","Other Support","6380AZ3110","Aircrew Integrated Systems","A","Weapon System Cost",,"U",,2016,"OCO",,,,0,,,,,,0,,
,2017,"2031A",,,,,"04","Support Equipment and Facilities",,"30","Other Support","6818AA0050","Air Traffic Control","A","Weapon System Cost",,"U",,2016,"OCO",,,,0,,,,,,0,,
,2017,"2031A",,,,,"04","Support Equipment and Facilities",,"30","Other Support","8132AZ3300","Industrial Facilities","A","Weapon System Cost",,"U",,2016,"OCO",,,,0,,,,,,0,,
