"","Referenced.IDV.PIID","PIID","Modification.Number","Transaction.Number","freq"
"55863","","W912PQ09C0031","P00002",0,1
"55864","","W912PQ09C0031","P00001",0,1
"55865","W912LL06D0004","0006","3",0,1
"55866","N0017808D5503","JM01","0",0,1
"55867","N6246705D0181","0005","1",0,1
"55868","N6246705D0181","0005","2",0,1
"55869","GS30FW0003","GSRPNNEF8430","0",0,1
"55870","GS30FW0001","GSRPNNEK0960","0",0,1
"55871","GS30FW0003","GSRPNNEF8420","0",0,1
"55872","GS30FW0005","GSRPNNEJ2590","0",0,1
"55873","GS30FW0003","GSRPNNEG2850","0",0,1
"55874","GS30FW0003","GSRPNNEI0710","0",0,1
"55875","GS30FW0003","GSRPNNEG2840","0",0,1
"55876","EPS10603","EP0049","4",0,1
"55877","EPS10603","EP0050","2",0,1
"55878","EPS70601","EP0163","1",0,1
"55879","EPW07074","EP4614","2",0,1
"55880","EPW07074","EP4514","1",0,1
"55881","EPW07074","EP4214","2",0,1
"55882","EPW07098","EP0006","1",0,1
"55883","EPW07098","EP0007","1",0,1
"55884","EPS70602","EP0013","1",0,1
"55885","EPS70901","EP0012","1",0,1
"55886","EPW07094","EP0011","0",0,1
"55887","EPW07094","EP0011","1",0,1
"55888","EPW07094","EP0011","2",0,1
"55889","EPW07095","EP0009","1",0,1
"55890","EPS70602","EP0012","3",0,1
"55891","EPS70602","EP0012","2",0,1
"55892","EPS70602","EP0012","1",0,1
"55893","EPS50801","EP0009","3",0,1
"55894","EPS50801","EP0009","2",0,1
"55895","EPW07096","EP0008","0",0,1
"55896","EPW07096","EP0008","3",0,1
"55897","EPW07096","EP0006","1",0,1
"55898","EPW07094","EP0006","1",0,1
"55899","EPW07098","EP0005","1",0,1
"55900","EPW07074","EP4414","2",0,1
"55901","EPW07074","EP4414","3",0,1
"55902","EPW07074","EP4314","2",0,1
"55903","EPW07074","EP4314","3",0,1
"55904","EPS70602","EP0014","2",0,1
"55905","EPS70602","EP0014","1",0,1
"55906","EPW07095","EP0010","2",0,1
"55907","EPW05050","EP0016","3",0,1
"55908","EPS50801","EP0017","0",0,1
"55909","EPS50801","EP0017","1",0,1
"55910","EPW05050","EP0017","5",0,1
"55911","EPW05050","EP0017","3",0,1
"55912","EPS50801","EP0018","1",0,1
"55913","EPS50801","EP0018","0",0,1
"55914","","EPW09002","21",0,1
"55915","","EPW09002","17",0,1
"55916","","EPW09002","20",0,1
"55917","","EPW09002","18",0,1
"55918","","EPW09002","19",0,1
"55919","EPS50801","EP0020","0",0,1
"55920","EPS70901","EP0015","2",0,1
"55921","EPS70901","EP0020","2",0,1
"55922","EPS50801","EP0016","1",0,1
"55923","EPS50801","EP0016","2",0,1
"55924","EPC08002","EP0017","0",0,1
"55925","","EPW04021","100",0,1
"55926","EPS70901","EP0020","0",0,1
"55927","EPS50801","EPDTO900021","0",0,1
"55928","EPS70601","EP0174","0",0,1
"55929","EPS10603","EP0048","2",0,1
"55930","EPW07095","EP0010","0",0,1
"55931","EPW05050","EP0025","0",0,1
"55932","EPW05050","EP0025","1",0,1
"55933","EPS50604","EP0020","0",0,1
"55934","EPS50801","EP0019","1",0,1
"55935","EPS50801","EP0019","0",0,1
"55936","EPW05050","EP0018","3",0,1
"55937","EPS50604","EP0018","0",0,1
"55938","EPS70901","EP0016","3",0,1
"55939","EPS70602","EP0016","2",0,1
"55940","EPS70602","EP0016","1",0,1
"55941","EPW05050","EP0023","0",0,1
"55942","EPS70602","EP0018","1",0,1
"55943","EPW05050","EP0021","2",0,1
"55944","EPS50604","EP0016","1",0,1
"55945","EPS50604","EP0016","4",0,1
"55946","EPS50604","EP0016","0",0,1
"55947","EPS50604","EP0016","3",0,1
"55948","EPW07095","EP0010","1",0,1
"55949","EPS50801","EPDTO900022","0",0,1
"55950","EPW05050","EP0021","4",0,1
"55951","EPW05050","EP0021","3",0,1
"55952","EPW05050","EP0021","0",0,1
"55953","EPW05050","EP0022","2",0,1
"55954","EPW05050","EP0022","0",0,1
"55955","EPW05050","EP0024","0",0,1
"55956","EPW05050","EP0024","2",0,1
"55957","EPW05050","EP0026","0",0,1
"55958","GS10F0061N","EP08H001555","16",0,1
"55959","","EPC08015","36",0,1
"55960","","EPC08015","34",0,1
"55961","","EPW07054","27",0,1
"55962","","EPC06026","57",0,1
"55963","","EPC08018","16",0,1
"55964","","EPC06026","51",0,1
"55965","GS35F4984H","EP0015","18",0,1
"55966","GS10F0268K","EP0958","3",0,1
"55967","","EPC05046","42",0,1
"55968","","EPC05046","39",0,1
"55969","","EPC05046","37",0,1
"55970","GS09K99BHD0002","EP0015","22",0,1
"55971","GS35F0151L","EP0015","10",0,1
"55972","EPW08038","EP0015","0",0,1
"55973","","EPC06026","55",0,1
"55974","","EPC06026","56",0,1
"55975","GS10F0268K","EP0958","1",0,1
"55976","EPS50804","EPDTO500018","0",0,1
"55977","EPW06021","EP0046","1",0,1
"55978","GS06F0344Z","EP09H000597","5",0,1
"55979","GS23F8179H","EP1100","0",0,1
"55980","GS00F0001S","EP1104","5",0,1
"55981","EPW05040","EP0031","2",0,1
"55982","EPW05040","EP0031","4",0,1
"55983","EPW06021","EP0046","0",0,1
"55984","GS06F0399Z","EP09H001056","11",0,1
"55985","EPW04005","EP0074","0",0,1
"55986","EPW04005","EP0074","1",0,1
"55987","GS06F0399Z","EP09H001056","17",0,1
"55988","EPW08038","EP0013","0",0,1
"55989","GS35F4797H","EP1518","45",0,1
"55990","GS35F4797H","EP1518","32",0,1
"55991","EP09H000440","EP10H002203","0",0,1
"55992","","EPC06026","52",0,1
"55993","EPW08038","EP0014","0",0,1
"55994","GS35F4797H","EP1518","49",0,1
"55995","GS35F4797H","EP1518","36",0,1
"55996","GS35F4797H","EP1518","18",0,1
"55997","GS35F4797H","EP1518","28",0,1
"55998","","EPC08015","27",0,1
"55999","","EPC08015","25",0,1
"56000","GS23F8179H","EP05W001650","11",0,1
"56001","","EPW07028","34",0,1
"56002","","EPC06026","62",0,1
"56003","GS30FW0005","GSRPNNEJ5250","0",0,1
"56004","GS30FW0003","GSRPNNEJ5260","0",0,1
"56005","EPS40902","EP0001","9",0,1
"56006","EPS10603","EP0047","1",0,1
"56007","EPS10601","EP0042","6",0,1
"56008","EPS10601","EP0042","7",0,1
"56009","","EPR41001","14",0,1
"56010","DACA4503D0022","0007","12",0,1
"56011","W912DQ04D0023","CF01","13",0,1
"56012","W912DQ10D3004","EC01","0",17,1
"56013","","EPR41001","6",0,1
"56014","","EPR41001","3",0,1
"56015","","EPR41001","10",0,1
"56016","","EPR41001","1",0,1
"56017","","EPS51001","2",NA,1
"56018","W912DQ08D0020","DK02","0",0,1
"56019","DACA3102D0017","CF02","0",0,1
"56020","DACA3102D0017","CF01","0",0,1
"56021","EPS40902","EP0015","0",0,1
"56022","EPS40902","EP0015","1",0,1
"56023","W912DQ05D0002","0012","2",0,1
"56024","W912DQ05D0002","0012","4",0,1
"56025","W912DQ08D0020","DK02","4",0,1
"56026","","EPW05049","87",0,1
"56027","W912DQ05D0002","0012","3",0,1
"56028","EPS40902","EP0015","2",0,1
"56029","EPS90804","EP0053","1",0,1
"56030","EPS90804","EP0053","2",0,1
"56031","EPS10603","EP0049","3",0,1
"56032","W912DQ08D0019","EC01","0",17,1
"56033","","EPR41001","7",0,1
"56034","W912DQ06D0010","DK01","12",0,1
"56035","EPS40703","EP0041","2",0,1
"56036","","EPR41001","12",0,1
"56037","","EPR41001","13",0,1
"56038","W912DQ04D0023","0008","12",0,1
"56039","EPS40703","EP0041","1",0,1
"56040","","EPR70814","4",0,1
"56041","W912BV04D2024","0022","2",0,1
"56042","EPS10603","EP0045","4",0,1
"56043","EPS50604","EP0017","0",0,1
"56044","","EPS50602","101",0,1
"56045","EPS50604","EP0019","0",0,1
"56046","","EPR41001","19",0,1
"56047","","EPS50602","94",0,1
"56048","","EPR41001","8",0,1
"56049","DACW3303D0006","0008","2",0,1
"56050","DACW3303D0006","0008","3",0,1
"56051","DACW3303D0006","0008","4",0,1
"56052","DACW3303D0006","0008","5",0,1
"56053","EPS90804","EP0045","9",0,1
"56054","W912DQ07D0044","0003","0",0,1
"56055","W912DQ08D0019","EC01","1",17,1
"56056","","EPR41001","11",0,1
"56057","","EPR41001","15",0,1
"56058","","EPR41001","5",0,1
"56059","EPS90804","EP0045","10",0,1
"56060","EPS90804","EP0045","7",0,1
"56061","EPS70505","EP0038","2",0,1
"56062","EPS70505","EP0038","1",0,1
"56063","","EPR41001","17",0,1
"56064","EPW06004","EP0049","0",0,1
"56065","","EPR41001","0",0,1
"56066","","EPW09002","26",0,1
"56067","W912WJ05D0009","0002","22",0,1
"56068","","EPS70907","2",0,1
"56069","EPS70401","EP0055","2",0,1
"56070","","EPS70907","6",0,1
"56071","","W912DW10C0019","0",15,1
"56072","","W912DW10C0031","0",17,1
"56073","W912WJ06D0003","0004","6",0,1
"56074","W912WJ06D0003","0004","4",0,1
"56075","W912WJ06D0003","0004","3",0,1
"56076","W912WJ06D0003","0004","2",0,1
"56077","W912WJ06D0003","0004","5",0,1
"56078","EPS40702","EP0099","4",0,1
"56079","EPS40702","EP0102","0",0,1
"56080","EPS30703","EP0016","5",0,1
"56081","EPS40702","EP0102","1",0,1
"56082","","WCO00199906D68W99043","269",0,1
"56083","","EPR41001","2",0,1
"56084","","EPS30706","93",0,1
"56085","","EPS70907","1",0,1
"56086","","EPS30706","98",0,1
"56087","","EPS30706","84",0,1
"56088","","EPS30705","137",0,1
"56089","","EPS70907","5",0,1
"56090","","EPD05088","41",0,1
"56091","","EPD05088","43",0,1
"56092","","EPD05088","51",0,1
"56093","","EPD05088","45",0,1
"56094","","EPD05088","46",0,1
"56095","","EPR41001","9",0,1
"56096","","EPR41001","18",0,1
"56097","W912DQ04D0023","0011","2",0,1
"56098","EPS40902","EP0001","11",0,1
"56099","EPS70401","EP0056","1",0,1
"56100","W912DR09D0033","0007","0",0,1
"56101","W912DR09D0033","0007","1",0,1
"56102","W912DR09D0033","0007","2",0,1
"56103","","EPW07104","137",0,1
"56104","","EPW07104","109",0,1
"56105","","EPW07104","115",0,1
"56106","","EPW07104","132",0,1
"56107","","EPW07104","124",0,1
"56108","","EPW07104","104",0,1
"56109","","EPW07104","98",0,1
"56110","","EPW07104","119",0,1
"56111","","EPW07104","126",0,1
"56112","","EPW07104","114",0,1
"56113","","EPW07104","118",0,1
"56114","","EPW07104","111",0,1
"56115","","EPW07104","125",0,1
"56116","","EPW07104","106",0,1
"56117","","EPW07104","120",0,1
"56118","","EPW07104","100",0,1
"56119","","EPW07104","130",0,1
"56120","","EPW07104","110",0,1
"56121","","EPW07104","103",0,1
"56122","","EPW07104","129",0,1
"56123","","EPW07104","101",0,1
"56124","","EPW07104","135",0,1
"56125","","EPW07104","127",0,1
"56126","","EPW07104","131",0,1
"56127","","EPW07104","99",0,1
"56128","","EPW07104","128",0,1
"56129","","EPW07104","134",0,1
"56130","","EPW07104","121",0,1
"56131","","EPW07104","122",0,1
"56132","","EPW07104","117",0,1
"56133","","EPW07104","116",0,1
"56134","","EPW07104","133",0,1
"56135","","EPW07104","123",0,1
"56136","","EPW07104","108",0,1
"56137","","EPW07104","81",0,1
"56138","","EPW07104","72",0,1
"56139","","EPW07104","91",0,1
"56140","","EPW07104","92",0,1
"56141","","EPW07104","75",0,1
"56142","","EPW07104","90",0,1
"56143","","EPW07104","64",0,1
"56144","","EPW07104","53",0,1
"56145","","EPW07104","73",0,1
"56146","","EPW07104","82",0,1
"56147","","EPW07104","76",0,1
"56148","","EPW07104","74",0,1
"56149","","EPW07104","62",0,1
"56150","","EPW07104","89",0,1
"56151","","EPW07104","70",0,1
"56152","","EPW07104","77",0,1
"56153","","EPW07104","71",0,1
"56154","","EPW07104","65",0,1
"56155","","EPW07104","97",0,1
"56156","","EPW07104","67",0,1
"56157","","EPW07104","68",0,1
"56158","","EPW07104","31",0,1
"56159","","EPW07104","48",0,1
"56160","","EPW07104","80",0,1
"56161","","EPW07104","79",0,1
"56162","","EPW08072","36",0,1
"56163","","EPW08072","30",0,1
"56164","","EPW08072","28",0,1
"56165","","EPW08072","27",0,1
"56166","","EPW08072","31",0,1
"56167","","EPW08072","21",0,1
"56168","","EPW08072","35",0,1
"56169","","EPW08072","32",0,1
"56170","","EPW08072","26",0,1
"56171","","EPW08072","24",0,1
"56172","","EPW08072","25",0,1
"56173","","EPW08072","23",0,1
"56174","","EPW08072","19",0,1
"56175","","EPW08072","22",0,1
"56176","","EPW08073","39",0,1
"56177","","EPW08073","38",0,1
"56178","","EPW08073","37",0,1
"56179","","EPW08073","41",0,1
"56180","","EPW07104","60",0,1
"56181","","EPW08073","34",0,1
"56182","","EPW08073","36",0,1
"56183","","EPW08073","21",0,1
"56184","","EPW08073","40",0,1
"56185","","EPW07104","61",0,1
"56186","","EPW08073","43",0,1
"56187","","EPW08073","23",0,1
"56188","","EPW08073","31",0,1
"56189","","EPW08073","28",0,1
"56190","","EPW07104","84",0,1
"56191","","EPW07104","59",0,1
"56192","","EPW07104","96",0,1
"56193","","EPW08073","42",0,1
"56194","","EPW08073","25",0,1
"56195","","EPW08073","24",0,1
"56196","","EPW08073","22",0,1
"56197","","EPW08073","26",0,1
"56198","","EPW08073","27",0,1
"56199","","EPW08073","20",0,1
"56200","","EPW07104","78",0,1
"56201","","EPW07104","86",0,1
"56202","","EPW07104","56",0,1
"56203","","EPW07104","66",0,1
"56204","","EPW07104","50",0,1
"56205","","EPW07104","51",0,1
"56206","","EPW07104","49",0,1
"56207","","EPW07104","69",0,1
"56208","","EPW07104","87",0,1
"56209","","EPW07104","83",0,1
"56210","","EPW07104","35",0,1
"56211","","EPW07104","34",0,1
"56212","","EPW07104","37",0,1
"56213","","EPW07104","94",0,1
"56214","","EPW07104","55",0,1
"56215","","EPW07104","57",0,1
"56216","","EPW07104","58",0,1
"56217","","EPW07104","85",0,1
"56218","","EPW07104","88",0,1
"56219","","EPW07104","52",0,1
"56220","","EPW07104","54",0,1
"56221","","EPW07104","93",0,1
"56222","","EPW07104","47",0,1
"56223","","EPW07104","32",0,1
"56224","","EPW07104","40",0,1
"56225","","EPW07104","45",0,1
"56226","","EPW07104","44",0,1
"56227","","EPW07104","43",0,1
"56228","","EPW07104","41",0,1
"56229","","EPW07104","33",0,1
"56230","","EPW07104","46",0,1
"56231","","EPW07104","38",0,1
"56232","","EPW07104","39",0,1
"56233","","EPW07104","42",0,1
"56234","","DTOS5905P00195","4",0,1
"56235","","DTOS5905P00177","1",0,1
"56236","GS10F0583N","DTOS5910F10085","0",0,1
"56237","DTFH7105D00001","10010","0",0,1
"56238","DTFH6107D00010","DTFH6107D00010T09001","1",0,1
"56239","DTFH6107D00010","DTFH6107D00010T09002","3",0,1
"56240","DTFH6107D00010","DTFH6107D00010T09002","2",0,1
"56241","GS35F0119P","DTFH6109F00061","3",0,1
"56242","GS23F8126H","DTFH6110F00107","0",0,1
"56243","GS35F0119P","DTFH6310F00009","8",0,1
"56244","DTFH6806D00007","DTFH6806D00007T09016","4",0,1
"56245","DTFH6806D00007","DTFH6806D00007T09016","3",0,1
"56246","","DTFH6808C00010","CM008",0,1
"56247","DTFH6808D00001","DTFH6808D00001T09006","CM003",0,1
"56248","DTFH6808D00001","DTFH6808D00001T09006","CM002",0,1
"56249","DTFH6808D00001","DTFH6808D00001T09006","CM004",0,1
"56250","DTFH6808D00003","DTFH6808D00003T09001","CM002",0,1
"56251","DTFH6808D00003","DTFH6808D00003T09001","CM003",0,1
"56252","DTFH6808D00003","DTFH6808D00003T09002","CM002",0,1
"56253","DTFH6808D00003","DTFH6808D00003T09002","CM003",0,1
"56254","","DTFH6809C00016","CM020",0,1
"56255","","DTFH6809C00019","CM014",0,1
"56256","","DTFH6809C00019","CM012",0,1
"56257","","DTFH6809C00019","CM006",0,1
"56258","","DTFH6809C00019","CM009",0,1
"56259","","DTFH6809C00019","CM015",0,1
"56260","","DTFH6809C00019","CM010",0,1
"56261","","DTFH6809C00020","CM006",0,1
"56262","","DTFH6809C00020","CM005",0,1
"56263","","DTFH6809C00022","CM006",0,1
"56264","","DTFH6809C00022","CM008",0,1
"56265","","DTFH6809C00022","CM005",0,1
"56266","","DTFH6809C00022","CM003",0,1
"56267","","DTFH6809C00022","CM002",0,1
"56268","","DTFH6809C00022","CM010",0,1
"56269","","DTFH6809C00022","CM009",0,1
"56270","","DTFH6809C00022","CM001",0,1
"56271","","DTFH6809C00023","CM012",0,1
"56272","","DTFH6809C00023","CM009",0,1
"56273","","DTFH6809C00023","CM008",0,1
"56274","","DTFH6809C00023","CM007",0,1
"56275","","DTFH6809C00035","CM005",0,1
"56276","","DTFH6809C00035","CM004",0,1
"56277","","DTFH6809C00035","CM006",0,1
"56278","","DTFH6809C00035","CM002",0,1
"56279","","DTFH6809C00035","CM007",0,1
"56280","","DTFH6809C00035","CM003",0,1
"56281","","DTFH6809C00037","CM010",0,1
"56282","","DTFH6809C00037","CM003",0,1
"56283","","DTFH6809C00037","CM005",0,1
"56284","","DTFH6809C00037","CM008",0,1
"56285","","DTFH6809C00040","CM003",0,1
"56286","","DTFH6809C00040","CM002",0,1
"56287","","DTFH6809C00044","CM006",0,1
"56288","","DTFH6809C00044","CM002",0,1
"56289","","DTFH6809C00044","CM005",0,1
"56290","","DTFH6809C00044","CM003",0,1
"56291","","DTFH6809C00044","CM004",0,1
"56292","","DTFH6809C00045","CM004",0,1
"56293","","DTFH6809C00045","CM002",0,1
"56294","","DTFH6809C00045","CM003",0,1
"56295","","DTFH6809C00045","CM005",0,1
"56296","DTFH6809D00002","DTFH6809D00002T10008","2",0,1
"56297","DTFH6809D00002","DTFH6809D00002T10008","1",0,1
"56298","","DTFH6810C00003","CM003",0,1
"56299","","DTFH6810C00003","0",0,1
"56300","","DTFH6810C00003","CM002",0,1
"56301","","DTFH6810C00006","CM001",0,1
"56302","","DTFH6810C00006","CM003",0,1
"56303","","DTFH6810C00020","CM001",0,1
"56304","","DTFH6810C00020","0",0,1
"56305","","DTFH6810C00023","CM006",0,1
"56306","","DTFH6810C00023","CM004",0,1
"56307","","DTFH6810C00023","CM003",0,1
"56308","","DTFH6810C00023","CM007",0,1
"56309","","DTFH6810C00023","CM001",0,1
"56310","","DTFH6810C00023","0",0,1
"56311","","DTFH6810C00023","CM005",0,1
"56312","","DTFH6810C00023","CM002",0,1
"56313","","DTFH6810C00028","CM004",0,1
"56314","","DTFH6810C00028","CM001",0,1
"56315","","DTFH6810C00028","0",0,1
"56316","","DTFH6810C00028","CM002",0,1
"56317","","DTFH6810C00034","CM003",0,1
"56318","","DTFH6810C00034","CM002",0,1
"56319","","DTFH6810C00034","CM001",0,1
"56320","DTFH7008D00001","DTFH7008D00001T10003","2",0,1
"56321","DTFH7009A00036","DTFH7009A00036CALL2","1",0,1
"56322","","DTFH7110C00005","0",0,1
"56323","DTFH7009A00081","DTFH7009A00081CALL2","1",0,1
"56324","","DTFH7010C00026","0A",0,1
"56325","","DTFH7010C00030","1A",0,1
"56326","","DTFH7010C00030","0A",0,1
"56327","DTFH7010D00013","DTFH7010D00013T10005","0",0,1
"56328","GS10F0230N","DTFH7109F00062","1",0,1
"56329","","DTFH7110C00003","A01",0,1
"56330","","INIRA001210086","0",0,1
"56331","","INIRA001210086","1",0,1
"56332","","INIRA001210086","2",0,1
"56333","DTFH7110D00001","10001","0",0,1
"56334","","DTFH6102C00001","101",0,1
"56335","","DTFH6102C00001","106",0,1
"56336","","DTFH6102C00001","103",0,1
"56337","DTFH6108D00028","DTFH6108D00028T10002","0",0,1
"56338","GS23F0016J","DTFH6110F00058","0",0,1
"56339","DTFH6806D00003","DTFH6806D3TO10029","0",0,1
"56340","DTFH6806D00004","DTFH6806D4TO10027","0",0,1
"56341","DTFH6808D00001","DTFH6808D00001T10007","0",0,1
"56342","","DTFH6809C00012","CM005",0,1
"56343","","DTFH6809C00012","CM008",0,1
"56344","","DTFH6809C00012","CM006",0,1
"56345","","DTFH6809C00012","CM003",0,1
"56346","","DTFH6809C00012","CM009",0,1
"56347","","DTFH6809C00014","CM003",0,1
"56348","","DTFH6809C00028","CM004",0,1
"56349","","DTFH6809C00028","CM005",0,1
"56350","","DTFH6809C00043","CM005",0,1
"56351","","DTFH6809C00043","CM006",0,1
"56352","","DTFH6809C00043","CM003",0,1
"56353","","DTFH6809C00043","CM004",0,1
"56354","","DTFH6809C00043","CM002",0,1
"56355","","DTFH6809C00046","CM004",0,1
"56356","","DTFH6809C00046","CM002",0,1
"56357","","DTFH6809C00046","CM005",0,1
"56358","","DTFH6810C00001","CM001",0,1
"56359","","DTFH6810C00001","CM003",0,1
"56360","","DTFH6810C00001","0A",0,1
"56361","","DTFH6810C00010","0",0,1
"56362","","DTFH6810C00013","CM007",0,1
"56363","","DTFH6810C00013","CM008",0,1
"56364","","DTFH6810C00018","A001",0,1
"56365","","DTFH6810C00019","0",0,1
"56366","","DTFH6810C00019","CM002",0,1
"56367","","DTFH6810C00019","CM005",0,1
"56368","","DTFH6810C00019","CM007",0,1
"56369","","DTFH6810C00019","CM004",0,1
"56370","","DTFH6810C00019","CM009",0,1
"56371","","DTFH6810C00027","0A",0,1
"56372","","DTFH6810C00037","CM001",0,1
"56373","DTFH7005D00007","DTFH7005D00007T09008","1",0,1
"56374","DTFH7005D00007","DTFH7005D00007T09008","2",0,1
"56375","DTFH7005D00008","DTFH7005D00008T10002","0",0,1
"56376","DTFH7005D00008","DTFH7005D00008T10002","3",0,1
"56377","DTFH7005D00008","DTFH7005D00008T10002","2",0,1
"56378","DTFH7006D00001","DTFH7006D00001T09006","1",0,1
"56379","DTFH7006D00001","DTFH7006D00001T09006","2",0,1
"56380","DTFH7006D00001","DTFH7006D00001T09006","3",0,1
"56381","DTFH7006D00001","DTFH7006D00001T10004","0",0,1
"56382","","INIRA001210092","1",0,1
"56383","","INIRA001210092","0",0,1
"56384","","INIRA001210091","0",0,1
"56385","DTFH7007D00009","DTFH7007D00009T09004","19A",0,1
"56386","DTFH7007D00009","DTFH7007D00009T09004","7A",0,1
"56387","DTFH7007D00009","DTFH7007D00009T09004","20A",0,1
"56388","DTFH7007D00009","DTFH7007D00009T10001","0A",0,1
